recTime,fltKey,bcnCode,source,AcId,acType,Orig,Dest,OpsType,estOrig,estDest,modeSCode
1667289629.0,37217,7320.0,LAX,AAL169,B788,LAX,,D,LAX,,abfa24
1667289645.0,37218,7247.0,LAX,AAL611,A21N,LAX,,D,LAX,,a4d42d
1667289651.0,37219,1036.0,LAX,JBU1316,A321,LAX,,D,LAX,,adbe91
1667289758.0,37220,2453.0,LAX,UAL1738,B738,,LAX,A,,LAX,a9d626
1667289940.0,37221,,SMR,UNKN,,LAX,LAX,I,LAX,LAX,
1667290062.0,37222,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667290094.0,37223,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667290158.0,37224,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667289289.0,37225,1060.0,LAX,TAI529,A20N,LAX,,D,LAX,,aa57e6
1667289489.0,37226,7343.0,LAX,ANA105,B77W,LAX,,D,LAX,,86953e
1667290056.0,37227,1047.0,LAX,VOI917,A20N,LAX,,D,LAX,,0d0c92
1667290572.0,37228,,LAX,E18,,LAX,LAX,I,LAX,LAX,a81fba
1667290614.0,37229,7376.0,LAX,CAL5137,B77L,LAX,,D,LAX,,8990a0
1667290828.0,37230,,LAX,O87,,LAX,LAX,I,LAX,LAX,a4c143
1667290946.0,37231,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667289732.0,37232,7321.0,LAX,CMP303,B39M,LAX,,D,LAX,,0c20dd
1667290354.0,37233,7217.0,LAX,VOI901,A320,LAX,,D,LAX,,a66e7a
1667291361.0,37234,7225.0,LAX,KAI65,B737,LAX,,D,LAX,,a9e5ee
1667291438.0,37235,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667293424.0,37236,6620.0,LAX,ATN3422,B763,,,,,,a613e7
1667293609.0,37237,3430.0,LAX,JBU1387,A321,,,,,,
1667287797.0,37238,,LAX,O01,,LAX,LAX,I,LAX,LAX,a839bb
1667291509.0,37239,,LAX,O87,,LAX,LAX,I,LAX,LAX,a4c143
1667292041.0,37240,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667292553.0,37241,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667292604.0,37242,,LAX,O87,,LAX,LAX,I,LAX,LAX,a4c143
1667292618.0,37243,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667292160.0,37244,,LAX,O01,,LAX,LAX,I,LAX,LAX,a839bb
1667292817.5,37245,,LAX,E18,,LAX,LAX,I,LAX,LAX,a81fba
1667292919.0,37246,1200.0,LAX,1200,,,,,,,a1f48f
1667292953.0,37247,,LAX,O87,,LAX,LAX,I,LAX,LAX,a4c143
1667293164.0,37248,7357.0,LAX,CSN5208,B77L,LAX,,D,LAX,,780654
1667293509.0,37249,,LAX,O01,,LAX,LAX,I,LAX,LAX,a839bb
1667293644.0,37250,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667293794.0,37251,,LAX,O01,,LAX,LAX,I,LAX,LAX,a839bb
1667293780.0,37252,3314.0,LAX,FDX1855,B752,,LAX,A,,LAX,ad52e0
1667293932.0,37253,6620.0,LAX,ATN3422,B763,,LAX,A,,LAX,a613e7
1667294147.0,37254,3430.0,LAX,JBU1387,A321,,LAX,A,,LAX,adc5ff
1667294344.0,37255,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667294358.0,37256,220.0,LAX,PD18,,,,,,,a1f48f
1667296046.0,37257,4345.0,LAX,TNO302,B762,,,,,,
1667294484.0,37258,7312.0,LAX,TNO301,B762,LAX,,D,LAX,,0d0821
1667294704.0,37259,220.0,LAX,PD18,,,,,,,a1f48f
1667294749.0,37260,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667294813.0,37261,,LAX,O87,,LAX,LAX,I,LAX,LAX,a4c143
1667294882.0,37262,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667295350.0,37264,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667294331.0,37265,7345.0,LAX,NAC7001,B763,LAX,,D,LAX,,a37245
1667295609.0,37266,,SMR,UNKN,,LAX,LAX,I,LAX,LAX,
1667295119.0,37267,1131.0,LAX,PAC097,B77L,,LAX,A,,LAX,a98c7a
1667295339.0,37268,6604.0,LAX,DAL8844,B752,,LAX,A,,LAX,a88d10
1667295973.5,37269,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667296469.0,37270,7237.0,LAX,CKS368,B744,LAX,,D,LAX,,a96ecb
1667296529.0,37271,4345.0,LAX,TNO302,B762,,LAX,A,,LAX,0d0822
1667296750.0,37272,,SMR,UNKN,,LAX,LAX,I,LAX,LAX,
1667296780.0,37273,3201.0,LAX,FDX1876,B763,,LAX,A,,LAX,a0aaa0
1667297069.0,37274,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667298979.0,37275,1472.0,LAX,UPS910,B763,,,,,,
1667299311.0,37276,3064.0,LAX,FDX1026,B763,,,,,,
1667297558.0,37277,272.0,ADSB,PD18,AS50,,,,,,a1f48f
1667297713.5,37278,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667299675.0,37279,3312.0,LAX,FDX1889,B752,,,,,,
1667298374.5,37280,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667298487.0,37281,7231.0,LAX,CAL5117,B77L,LAX,,D,LAX,,8990a4
1667297051.0,37282,,LAX,O01,,LAX,LAX,I,LAX,LAX,a839bb
1667298492.234,37283,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667298676.0,37284,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667298831.234,37285,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667298953.5,37286,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667299060.0,37287,,LAX,O01,,LAX,LAX,I,LAX,LAX,a839bb
1667299490.0,37288,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667299264.0,37289,3216.0,LAX,FDX1869,B763,,LAX,A,,LAX,a313b4
1667299466.0,37290,1472.0,LAX,UPS910,B763,,LAX,A,,LAX,a4359b
1667299705.0,37291,,MODE_SADSB,O87,,LAX,LAX,I,LAX,LAX,a4c143
1667299747.0,37292,3064.0,LAX,FDX1026,B763,,LAX,A,,LAX,a075a3
1667299890.0,37293,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667301920.0,37294,2214.0,LAX,FDX1151,B763,,,,,,
1667289882.0,37295,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667299933.0,37296,1137.0,SMRADSB,GTI7108,B744,,LAX,A,,LAX,a4bc76
1667302105.0,37297,6645.0,LAX,FDX1742,B763,,,,,,a119af
1667301050.0,37300,202.0,LAX,PD16,AS50,,,,,,
1667300855.0,37301,31.0,LAX,D33,ACFT,LAX,LAX,I,LAX,LAX,a339b1
1667301286.0,37302,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667303297.0,37304,7234.0,LAX,UPS904,B763,,,,,,
1667300723.0,37305,1136.0,SMRMODE_S,PAC212,B77L,,LAX,A,,LAX,aa7d2b
1667301471.0,37306,32.0,LAX,UNKN,,LAX,LAX,I,LAX,LAX,a6f777
1667301720.938,37307,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667301917.5,37308,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667301985.5,37309,,LAX,O87,,LAX,LAX,I,LAX,LAX,a4c143
1667302391.0,37311,,LAX,O87,,LAX,LAX,I,LAX,LAX,a4c143
1667301744.0,37312,1643.0,SMRADSB,FDX1404,B763,,LAX,A,,LAX,a295c9
1667301800.0,37313,7333.0,LAX,ATN1917,B763,LAX,,D,LAX,,a22a07
1667302524.0,37314,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667302576.0,37315,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667302746.0,37316,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667302381.0,37317,2214.0,LAX,FDX1151,B763,,LAX,A,,LAX,a1087a
1667302912.0,37318,7250.0,LAX,SWQ1914,B738,LAX,,D,LAX,,a96f4c
1667303033.0,37319,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667303207.0,37320,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667303192.0,37321,,SMR,UNKN,,LAX,LAX,I,LAX,LAX,
1667302504.0,37324,2612.0,SMRADSB,DAL1031,A21N,,LAX,A,,LAX,a64ce6
1667303448.0,37325,7242.0,LAX,TNO4303,B762,LAX,,D,LAX,,0d0822
1667303952.0,37327,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667303996.0,37328,,LAX,O87,,LAX,LAX,I,LAX,LAX,a4c143
1667302659.0,37329,6645.0,SMRMODE_SADSB,FDX1742,B763,,LAX,A,,LAX,a119af
1667303423.0,37330,2615.0,LAX,DAL370,B752,,LAX,A,,LAX,ab34f3
1667303773.0,37331,1014.0,LAX,ABX1920,B763,LAX,,D,LAX,,aa50a0
1667303787.0,37332,7234.0,SMR,UPS904,B763,,LAX,A,,LAX,a3c2d5
1667304205.0,37333,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667304030.0,37334,7354.0,LAX,ATN3597,B763,LAX,,D,LAX,,a613e7
1667304616.0,37335,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667302561.0,37336,7311.0,LAX,SWA842,B737,LAX,,D,LAX,,a1e302
1667304410.0,37337,1035.0,LAX,FDX695,MD11,LAX,,D,LAX,,a76535
1667304424.0,37338,2622.0,LAX,UAL1110,B738,,LAX,A,,LAX,aa7e99
1667305177.0,37339,,SMR,UNKN,,LAX,LAX,I,LAX,LAX,
1667302581.0,37340,7317.0,LAX,SWA1554,B737,LAX,,D,LAX,,a9db78
1667305068.0,37341,7372.0,LAX,UAL371,A319,LAX,,D,LAX,,ab6cb0
1667305241.0,37342,1141.0,LAX,UAL1636,B772,,LAX,A,,LAX,aa8c39
1667305248.0,37343,7277.0,LAX,NKS326,A320,LAX,,D,LAX,,a81ee1
1667305406.0,37344,2620.0,LAX,DAL331,A339,,LAX,A,,LAX,a4bf95
1667305448.0,37345,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667305758.75,37347,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667305860.0,37348,,SMR,UNKN,,LAX,LAX,I,LAX,LAX,
1667303042.0,37349,,LAX,M55,,LAX,LAX,I,LAX,LAX,a80717
1667304528.0,37350,1055.0,LAX,SWA1453,B737,LAX,,D,LAX,,aaa9b6
1667305645.0,37351,7375.0,LAX,AAL383,B738,LAX,,D,LAX,,ad6116
1667305773.0,37352,7362.0,LAX,UAL1729,B39M,LAX,,D,LAX,,a448fa
1667305801.0,37353,7232.0,LAX,PAC423,B77L,LAX,,D,LAX,,a98c7a
1667308321.0,37355,6717.0,LAX,ABX803,B763,,,,,,
1667305927.0,37356,2621.0,LAX,DAL1103,B752,,LAX,A,,LAX,ab3c61
1667306059.0,37357,1073.0,LAX,DAL1734,A321,LAX,,D,LAX,,a0540a
1667306072.0,37358,7266.0,LAX,SWA1165,B737,LAX,,D,LAX,,a211ef
1667306262.5,37359,,LAX,O87,,LAX,LAX,I,LAX,LAX,a4c143
1667306488.0,37360,7247.0,LAX,FDX3901,B763,LAX,,D,LAX,,a075a3
1667306511.0,37361,7305.0,LAX,FDX3625,B763,LAX,,D,LAX,,a2efec
1667306630.0,37362,1077.0,LAX,FDX855,B763,LAX,,D,LAX,,a0aaa0
1667306624.5,37363,,SMR,UNKN,,LAX,LAX,I,LAX,LAX,
1667308894.0,37364,4632.0,LAX,N886AW,BE30,,,,,,
1667299482.0,37365,,LAX,O01,,LAX,LAX,I,LAX,LAX,a839bb
1667306470.0,37366,7336.0,MODE_S,SWA783,B737,LAX,,D,LAX,,a1f595
1667307024.0,37367,270.0,LAX,TV7,,,,,,,a97a67
1667307065.0,37368,7320.0,LAX,AMF1450,BE99,LAX,,D,LAX,,ad59e1
1667307126.0,37369,7343.0,LAX,UAL499,B738,LAX,,D,LAX,,aaa5d4
1667306761.0,37370,7225.0,LAX,UPS2901,B763,LAX,,D,LAX,,a4359b
1667307103.0,37371,1054.0,LAX,SWA1536,B38M,LAX,,D,LAX,,ac250b
1667306752.0,37372,7352.0,LAX,DAL1145,A321,LAX,,D,LAX,,a359bc
1667307156.0,37373,7322.0,LAX,SWA1818,B738,LAX,,D,LAX,,ab5bb1
1667307244.0,37374,1062.0,LAX,JBU2824,A321,LAX,,D,LAX,,ad7ab8
1667307369.0,37375,7344.0,LAX,AAL852,A320,LAX,,D,LAX,,a7d630
1667307555.0,37376,7233.0,LAX,NKS1019,A320,LAX,,D,LAX,,a93ac8
1667309928.0,37378,2647.0,ASR9,2647,,,,,,,
1667307606.0,37379,7217.0,LAX,SWA1446,B737,LAX,,D,LAX,,a61d3e
1667307660.0,37380,7223.0,LAX,ASA546,B39M,LAX,,D,LAX,,acc1eb
1667307837.0,37381,4675.0,LAX,N72NG,B350,LAX,,D,LAX,,a9a266
1667307247.0,37382,1066.0,LAX,DAL2504,A319,LAX,,D,LAX,,a3ad47
1667307486.0,37383,1613.0,LAX,FDX1508,MD11,,LAX,A,,LAX,a788fd
1667307592.0,37384,1025.0,LAX,ASA295,B39M,LAX,,D,LAX,,ad1857
1667307793.0,37385,33.0,LAX,0033,,LAX,LAX,I,LAX,LAX,a99b83
1667307957.0,37386,7323.0,LAX,UAL2032,B39M,LAX,,D,LAX,,a44938
1667308020.0,37387,1057.0,LAX,AAL1499,A321,LAX,,D,LAX,,adacfd
1667308067.0,37388,2631.0,LAX,AAL298,A21N,,LAX,A,,LAX,a58873
1667308191.0,37389,1200.0,LAX,1200,,LAX,LAX,I,LAX,LAX,ab81b5
1667308412.0,37390,,SMR,O01,,LAX,LAX,I,LAX,LAX,a839bb
1667307685.0,37391,1040.0,LAX,CKS362,B744,LAX,,D,LAX,,a95c38
1667307740.0,37392,31.0,LAX,UNKN,,LAX,LAX,I,LAX,LAX,a9704d
1667307744.0,37393,1076.0,LAX,AAL2811,A21N,LAX,,D,LAX,,a50a88
1667307965.0,37394,7366.0,LAX,DAL1095,B763,LAX,,D,LAX,,a14c29
1667308565.0,37395,1156.0,LAX,AAL170,B788,,LAX,A,,LAX,ab2ad8
1667310575.0,37396,2040.0,LAX,2040,,,,,,,
1667310683.0,37397,2652.0,LAX,2652,,,,,,,
1667308130.0,37398,7263.0,LAX,SWA1411,B738,LAX,,D,LAX,,abec4d
1667308540.0,37399,2017.0,LAX,FDX699,B763,LAX,,D,LAX,,a313b4
1667308746.0,37400,1036.0,LAX,UPS2905,B763,LAX,,D,LAX,,a3c2d5
1667308781.0,37401,1363.0,LAX,AAL72,B789,,LAX,A,,LAX,ab5c12
1667309187.75,37402,,LAX,O05,,LAX,LAX,I,LAX,LAX,a83604
1667309229.0,37403,6702.0,LAX,SWA1098,B38M,LAX,,D,LAX,,ac0f6c
1667310845.0,37404,,LAX,UNKN,,,,,,,a97a67
1667310859.0,37405,3251.0,LAX,SKW3310,E75L,,,,,,
1667310930.0,37406,3251.0,LAX,SKW3310,E75L,,,,,,a17140
1667308491.0,37407,1367.0,LAX,DAL389,A21N,LAX,,D,LAX,,a64ce6
1667308938.0,37408,6717.0,SMR,ABX803,B763,,LAX,A,,LAX,a43b77
1667308992.0,37409,2055.0,LAX,AAL814,A321,LAX,,D,LAX,,ada336
1667309462.0,37410,1771.0,MODE_S,ELY005,B789,,LAX,A,,LAX,7380c7
1667309568.0,37411,1337.0,LAX,SWA1406,B738,LAX,,D,LAX,,ab628c
1667311498.0,37412,7340.0,ASR9,7340,,,,,,,
1667307644.0,37413,4733.0,LAX,SWA3131,B737,LAX,,D,LAX,,ac712d
1667308171.0,37414,2065.0,LAX,SWA580,B737,LAX,,D,LAX,,a9bf32
1667309200.0,37415,1032.0,LAX,FDX3619,B763,LAX,,D,LAX,,a1087a
1667309616.0,37416,1514.0,LAX,UAL842,B789,,LAX,A,,LAX,a2cb33
1667309877.0,37417,4774.0,ADSB,N8SG,S22T,HHR,,O,HHR,,aadec2
1667309611.0,37420,2021.0,LAX,FDX3118,B763,LAX,,D,LAX,,a295c9
1667309729.0,37421,761.0,SMR,SWA2116,B737,,LAX,A,,LAX,ac98ac
1667309735.0,37422,,LAX,O91,,LAX,LAX,I,LAX,LAX,a4e154
1667309814.0,37423,1162.0,SMR,CKS260,B77L,,LAX,A,,LAX,aa7468
1667309905.0,37424,2435.0,LAX,SWA1054,B737,,LAX,A,,LAX,aaa26a
1667310040.0,37425,4613.0,LAX,NKS649,A20N,,LAX,A,,LAX,ad64ca
1667310115.0,37426,2442.0,LAX,SWA658,B738,,LAX,A,,LAX,abec26
1667310114.5,37427,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667310162.0,37428,,LAX,O05,,LAX,LAX,I,LAX,LAX,a83604
1667310213.0,37430,6757.0,LAX,DAL672,B752,LAX,,D,LAX,,ab34f3
1667310214.0,37431,3276.0,LAX,SWA2382,B738,,LAX,A,,LAX,abd9b6
1667310286.0,37432,2657.0,SMR,AAL14,A21N,,LAX,A,,LAX,a564ab
1667310296.0,37433,6767.0,LAX,DAL1440,BCS3,LAX,,D,LAX,,a339b1
1667310330.0,37434,1200.0,LAX,1200,,,SMO,O,,SMO,a2a607
1667311886.0,37435,1017.0,LAX,SWA1185,B737,,,,,,a1a697
1667312044.0,37436,6744.0,LAX,SWA581,B38M,,,,,,
1667312157.0,37437,6744.0,LAX,SWA581,B38M,,,,,,
1667309831.0,37438,1001.0,LAX,SWA729,B737,LAX,,D,LAX,,aaa4be
1667310393.0,37439,4772.0,LAX,SKW5897,E75L,,LAX,A,,LAX,a0205c
1667310744.0,37440,6751.0,LAX,FDX3321,B763,LAX,,D,LAX,,a119af
1667312615.0,37441,2037.0,MODE_S,DAL1163,B739,,,,,,abc573
1667312693.0,37442,2037.0,LAX,DAL1163,B739,,,,,,abc573
1667312728.0,37443,6701.0,LAX,SWA1738,B738,,,,,,
1667310508.0,37444,2004.0,LAX,AAL529,A21N,LAX,,D,LAX,,a535be
1667310730.0,37445,31.0,MODE_S,D37,ACFT,LAX,LAX,I,LAX,LAX,a4bf95
1667311040.0,37446,2427.0,LAX,UAL1940,B738,,LAX,A,,LAX,aa7e7d
1667312902.0,37447,2016.0,LAX,PFT250,C560,,,,,,
1667313008.0,37448,1310.0,LAX,ASA527,B738,,,,,,
1667313042.0,37449,2016.0,ASR9,PFT250,C560,,,,,,
1667313116.0,37450,1310.0,LAX,ASA527,B738,,,,,,
1667310652.0,37451,2277.0,LAX,DAL732,A320,,LAX,A,,LAX,a4350c
1667310736.0,37452,7205.0,LAX,GTI7101,B744,LAX,,D,LAX,,a4bc76
1667310736.0,37453,6760.0,LAX,NKS2205,A20N,LAX,,D,LAX,,ac9f4f
1667310818.0,37454,6771.0,LAX,JBU1774,A321,LAX,,D,LAX,,ad6bdc
1667310891.0,37455,4737.0,LAX,DAL1659,B739,LAX,,D,LAX,,ab7a21
1667310944.0,37456,,LAX,O05,,LAX,LAX,I,LAX,LAX,a83604
1667311067.0,37457,33.0,LAX,DAL26,ACFT,LAX,LAX,I,LAX,LAX,a15397
1667311082.0,37458,4643.0,MODE_SADSB,N72NG,B350,,LAX,A,,LAX,a9a266
1667311163.0,37459,2625.0,LAX,SKW3612,E75L,,LAX,A,,LAX,a34268
1667311163.0,37460,6707.0,LAX,AAL118,A321,LAX,,D,LAX,,a033ae
1667311226.0,37461,1306.0,LAX,UAL622,B753,LAX,,D,LAX,,aa8a26
1667311312.0,37462,1411.0,LAX,SWA280,B737,,LAX,A,,LAX,aaa9fb
1667311329.0,37463,3217.0,LAX,UAL330,B738,,LAX,A,,LAX,aa5690
1667311362.0,37464,2013.0,LAX,UAL534,B39M,LAX,,D,LAX,,a448d6
1667311412.0,37465,4644.0,LAX,FDY801,C208,,LAX,A,,LAX,ad35ed
1667311417.0,37466,4640.0,LAX,N20425,C172,,,,,,a1a39b
1667311485.0,37467,,LAX,B07,,LAX,LAX,I,LAX,LAX,a53b77
1667311524.0,37468,3332.0,LAX,DAL2437,BCS3,,LAX,A,,LAX,a3411f
1667311580.0,37469,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667311646.0,37470,4656.0,LAX,N683WA,BE20,,SMO,O,,SMO,a91051
1667313520.0,37471,6740.0,LAX,ASA822,B738,,,,,,a668ee
1667313585.0,37472,1035.0,LAX,SWA1492,B737,,,,,,a27aee
1667311282.0,37473,1327.0,LAX,JBU224,A321,LAX,,D,LAX,,acf906
1667311387.0,37474,6727.0,LAX,DAL703,B752,LAX,,D,LAX,,a6f777
1667311517.0,37475,2014.0,LAX,AAL2112,A321,LAX,,D,LAX,,adc17b
1667311525.0,37476,4722.0,LAX,SWA1144,B737,,LAX,A,,LAX,a1c6a8
1667311621.0,37477,1015.0,MODE_S,VOI344,A320,,LAX,A,,LAX,a68e8b
1667311630.0,37478,2057.0,LAX,DAL2928,A21N,LAX,,D,LAX,,a657f4
1667311634.0,37479,1344.0,SMR,DAL855,BCS3,,LAX,A,,LAX,a33243
1667311726.0,37480,1361.0,LAX,ASA531,B739,LAX,,D,LAX,,a5fef4
1667311736.0,37481,4353.0,LAX,CLX6682,B748,,LAX,A,,LAX,4d0101
1667311767.0,37482,1340.0,LAX,DAL1339,B752,LAX,,D,LAX,,a6c88a
1667311807.0,37483,765.0,LAX,SKW3894,E75L,,LAX,A,,LAX,a2d359
1667311947.0,37484,1200.0,MODE_S,1200,,,LAX,A,,LAX,a31d65
1667312066.0,37485,,MODE_SADSB,O91,,LAX,LAX,I,LAX,LAX,a4e154
1667311430.0,37487,2613.0,LAX,UAL1375,A320,,LAX,A,,LAX,a60814
1667311452.0,37488,2037.0,LAX,DAL1163,B739,LAX,,D,LAX,,abc573
1667312057.0,37489,1450.0,LAX,QFA93,B789,,LAX,A,,LAX,7c806e
1667312102.0,37490,1343.0,LAX,SKW6252,E75L,LAX,,D,LAX,,a64e2a
1667312137.0,37491,3215.0,SMRMODE_SADSB,DAL2362,A319,,LAX,A,,LAX,a396fd
1667312219.0,37492,4625.0,LAX,N9531D,C172,,,,,,ad424b
1667312271.0,37493,4701.0,LAX,REH43,EC35,,SMO,O,,SMO,a481fd
1667312282.0,37494,3355.0,SMRMODE_SADSB,SWA378,B737,,LAX,A,,LAX,aa735a
1667314249.0,37495,7713.0,LAX,SWA1297,B737,,,,,,aa72f5
1667314355.0,37496,7713.0,LAX,SWA1297,B737,,,,,,
1667311903.0,37497,4721.0,LAX,SKW5596,CRJ7,,LAX,A,,LAX,aa9220
1667311956.0,37498,4605.0,ADSB,DAL1733,B739,,LAX,A,,LAX,abaf1e
1667311997.0,37499,3360.0,LAX,SKW5426,CRJ2,,LAX,A,,LAX,ac9fbe
1667312063.0,37500,3235.0,SMRMODE_SADSB,SKW3423,E75L,,LAX,A,,LAX,a1388c
1667312192.0,37501,2406.0,MODE_SADSB,DAL1165,A320,,LAX,A,,LAX,a37b48
1667312296.0,37502,2603.0,LAX,HAL914,A332,,LAX,A,,LAX,a48379
1667312351.0,37503,1330.0,LAX,UAL402,B752,LAX,,D,LAX,,a16ee0
1667312412.0,37504,3353.0,LAX,SKW4172,E75L,,LAX,A,,LAX,a2cfa2
1667312436.0,37505,4753.0,LAX,SKW5617,E75L,,LAX,A,,LAX,a09e47
1667312533.0,37506,1313.0,SMR,SWA149,B738,,LAX,A,,LAX,abbd73
1667312544.0,37507,3357.0,LAX,SKW3335,E75L,,LAX,A,,LAX,a4e4a3
1667312630.0,37508,,LAX,O05,,LAX,LAX,I,LAX,LAX,a83604
1667312687.0,37509,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667312715.0,37510,6736.0,LAX,CKS232,B77L,,LAX,A,,LAX,aa781f
1667312720.0,37511,4602.0,LAX,N72NG,B350,LAX,,D,LAX,,a9a266
1667312844.0,37512,1206.0,LAX,1206,,CPM,,O,CPM,,ad4fa3
1667314419.0,37513,7746.0,LAX,N410GS,F2TH,,,,,,
1667314421.0,37514,7672.0,ASR9,ACA784,B788,,,,,,c058dd
1667314509.0,37515,7746.0,LAX,N410GS,F2TH,,,,,,a4d4c7
1667314624.0,37516,4704.0,MODE_S,N108KN,LJ45,,,,,,a0235a
1667314659.0,37517,1357.0,LAX,N265AV,C750,,,,,,
1667314734.0,37518,4704.0,LAX,N108KN,LJ45,,,,,,a0235a
1667314780.0,37519,1357.0,LAX,N265AV,C750,,,,,,
1667314784.0,37520,7757.0,LAX,DAL324,B763,,,,,,a15b05
1667314803.0,37521,1741.0,LAX,SKW3453,E75L,,,,,,
1667314861.0,37522,7757.0,LAX,DAL324,B763,,,,,,a15b05
1667314881.0,37523,,LAX,UNKN,,,,,,,a125f9
1667314973.0,37524,7625.0,LAX,HAL69,A21N,,,,,,
1667312859.0,37525,3735.0,LAX,SWA2276,B737,,LAX,A,,LAX,aa963e
1667312876.0,37526,5772.0,LAX,NKS185,A20N,,LAX,A,,LAX,ad1983
1667312877.0,37527,1024.0,LAX,FDX849,MD11,LAX,,D,LAX,,a788fd
1667312971.0,37528,1356.0,MODE_S,QTR39B,A35K,,LAX,A,,LAX,06a12b
1667313050.0,37529,2665.0,LAX,UAL1706,B738,,LAX,A,,LAX,aaa616
1667313117.0,37530,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667313168.0,37531,6713.0,LAX,DAL369,B752,LAX,,D,LAX,,ab3c61
1667313250.0,37532,6717.0,LAX,SWA1417,B38M,LAX,,D,LAX,,ac1747
1667313311.0,37533,4761.0,LAX,PFT420,C56X,,,,,,a4fbf5
1667315050.0,37534,4675.0,LAX,JBU880,A320,,,,,,a73a47
1667315130.0,37535,4675.0,ASR9,JBU880,A320,,,,,,a73a47
1667311733.0,37536,7317.0,LAX,SWA1241,B737,LAX,,D,LAX,,ac98ac
1667313224.0,37537,3266.0,LAX,SKW3340,E75L,,LAX,A,,LAX,a524c5
1667313293.0,37538,,LAX,O91,,LAX,LAX,I,LAX,LAX,a4e154
1667313422.0,37539,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667315210.0,37540,2002.0,ASR9,AAL753,B38M,,,,,,a3c291
1667315429.0,37541,7762.0,LAX,SKW3427,E75L,,,,,,
1667315511.0,37542,,LAX,UNKN,,,,,,,a1801c
1667315546.0,37543,7762.0,LAX,SKW3427,E75L,,,,,,
1667313513.0,37544,5776.0,LAX,NKS1454,A320,LAX,,D,LAX,,a7f762
1667313542.0,37545,1335.0,MODE_S,HAL4,A332,,LAX,A,,LAX,a499c3
1667313722.0,37546,2066.0,LAX,JBU123,A321,,LAX,A,,LAX,ad9e73
1667313794.0,37547,4633.0,LAX,N27VJ,SF50,SMO,,O,SMO,,a2a607
1667315766.0,37548,2407.0,LAX,AAL2929,A21N,,,,,,a58873
1667315832.0,37549,2407.0,LAX,AAL2929,A21N,,,,,,a58873
1667315869.0,37550,4755.0,MODE_S,SWA280,B737,,,,,,aaa9fb
1667313253.0,37551,7672.0,LAX,ACA784,B788,LAX,,D,LAX,,c058dd
1667313881.0,37552,1371.0,LAX,QFA11,B789,,LAX,A,,LAX,7c8068
1667314006.0,37553,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1667314153.0,37554,,SMR,UAST4,,LAX,LAX,I,LAX,LAX,a84af0
1667314200.0,37555,3363.0,LAX,N7779X,VELO,,,,,,aa86b1
1667314317.0,37556,4756.0,LAX,WSN8,B350,,HHR,O,,HHR,a3ed96
1667315946.0,37557,7722.0,LAX,N878EM,CL60,,,,,,
1667315957.0,37558,4755.0,MODE_S,SWA280,B737,,,,,,aaa9fb
1667315992.0,37559,5744.0,LAX,SWA1166,B738,,,,,,abec26
