,lKey,cKey,StartDate,StartTime,tMidnightSecs,tStartSecs,tStopSecs,tStart,tStop,Duration,Msn,AcId,AcType,PC,WC,Bcn,OT,Airline,CT,Orig,EstOrig,TOFRwy,Dest,EstDest,LNDRwy,ATAThdArr,tON,FacName,equipList,pKey
5452,16825,LAX+ASDEX_20220801_213422_16825,08/01/2022,21:26:35,1659312000.0,1659389195.0,1659389662.0,77195.0,77662.0,467.0,20926,JBU687,A321,J,L,2640,A,JBU,AC,,,,LAX,LAX,25L,77329.0,77353.0,LAX,F/,16825_JBU687
5453,16826,LAX+ASDEX_20220801_213910_16826,08/01/2022,21:27:17,1659312000.0,1659389237.0,1659389950.0,77237.0,77950.0,713.0,20927,THT7,B789,J,H,6042,A,THT,AC,,,,LAX,LAX,24R,77393.0,77416.0,LAX,B/,16826_THT7
5454,16829,LAX+ASDEX_20220801_214112_16829,08/01/2022,21:30:08,1659312000.0,1659389408.0,1659390072.0,77408.0,78072.0,664.0,20930,SKW6280,E75L,J,L,1671,A,SKW,AC,,,,LAX,LAX,24R,77582.0,77591.0,LAX,G/,16829_SKW6280
5455,16832,LAX+ASDEX_20220801_214054_16832,08/01/2022,21:32:27,1659312000.0,1659389547.0,1659390054.0,77547.0,78054.0,507.0,20933,SWA538,B738,J,L,4653,A,SWA,AC,,,,LAX,LAX,25R,77672.0,77696.0,LAX,F/,16832_SWA538
5456,16844,LAX+ASDEX_20220801_214401_16844,08/01/2022,21:22:41,1659312000.0,1659388961.0,1659390241.0,76961.0,78241.0,1280.0,20946,N390JV,PRM1,J,S,4736,A,GA.N,GA,,,,LAX,LAX,24R,77146.0,77163.0,ADSB,I/,16844_N390JV
5457,16848,LAX+ASDEX_20220801_214335_16848,08/01/2022,21:29:16,1659312000.0,1659389356.0,1659390215.0,77356.0,78215.0,859.0,20950,ASA1436,A21N,J,L,1572,A,ASA,AC,,,,LAX,LAX,24R,77704.0,77725.0,LAX,F/,16848_ASA1436
5458,16849,LAX+ASDEX_20220801_214430_16849,08/01/2022,21:34:02,1659312000.0,1659389642.0,1659390270.0,77642.0,78270.0,628.0,20951,DAL1250,B739,J,L,6633,A,DAL,AC,,,,LAX,LAX,24R,77793.0,77812.0,LAX,F/,16849_DAL1250
5459,16859,LAX+ASDEX_20220801_214753_16859,08/01/2022,21:34:49,1659312000.0,1659389689.0,1659390473.0,77689.0,78473.0,784.0,20961,SWA2220,B738,J,L,717,A,SWA,AC,,,,LAX,LAX,25L,77824.0,77841.0,SMR,F/,16859_SWA2220
5460,16862,LAX+ASDEX_20220801_214853_16862,08/01/2022,21:40:11,1659312000.0,1659390011.0,1659390533.0,78011.0,78533.0,522.0,20964,LOT21E,B788,J,H,3354,A,LOT,AC,,,,LAX,LAX,25L,78153.0,78175.0,LAX,B/,16862_LOT21E
5461,16863,LAX+ASDEX_20220801_215131_16863,08/01/2022,21:41:42,1659312000.0,1659390102.0,1659390691.0,78102.0,78691.0,589.0,20965,QXE2329,E75L,J,L,6654,A,QXE,AC,,,,LAX,LAX,24R,78268.0,78275.0,LAX,G/,16863_QXE2329
5462,16864,LAX+ASDEX_20220801_214925_16864,08/01/2022,21:42:58,1659312000.0,1659390178.0,1659390565.0,78178.0,78565.0,387.0,20966,UAL2406,B39M,J,L,1373,A,UAL,AC,,,,LAX,LAX,25L,78311.0,78328.0,LAX,F/,16864_UAL2406
5463,16865,LAX+ASDEX_20220801_215031_16865,08/01/2022,21:44:48,1659312000.0,1659390288.0,1659390631.0,78288.0,78631.0,343.0,20967,AAL1290,A21N,J,L,6213,A,AAL,AC,,,,LAX,LAX,25L,78420.0,78443.0,LAX,F/,16865_AAL1290
5464,16872,LAX+ASDEX_20220801_215441_16872,08/01/2022,21:37:47,1659312000.0,1659389867.0,1659390881.0,77867.0,78881.0,1014.0,20974,UAE13EA,A388,J,H,1761,A,UAE,AC,,,,LAX,LAX,24R,78034.0,78056.0,LAX,A/,16872_UAE13EA
5465,16875,LAX+ASDEX_20220801_215322_16875,08/01/2022,21:45:02,1659312000.0,1659390302.0,1659390802.0,78302.0,78802.0,500.0,20977,SKW158J,E75L,J,L,6321,A,SKW,AC,,,,LAX,LAX,24R,78476.0,78505.0,LAX,G/,16875_SKW158J
5466,16876,LAX+ASDEX_20220801_215547_16876,08/01/2022,21:48:34,1659312000.0,1659390514.0,1659390947.0,78514.0,78947.0,433.0,20978,SKW6292,E75L,J,L,2731,A,SKW,AC,,,,LAX,LAX,25L,78652.0,78660.0,MODE_SADSB,G/,16876_SKW6292
5467,16877,LAX+ASDEX_20220801_215653_16877,08/01/2022,21:50:35,1659312000.0,1659390635.0,1659391013.0,78635.0,79013.0,378.0,20979,UAL647,B739,J,L,675,A,UAL,AC,,,,LAX,LAX,25L,78769.0,78792.0,LAX,F/,16877_UAL647
5468,16880,LAX+ASDEX_20220801_215708_16880,08/01/2022,21:36:56,1659312000.0,1659389816.0,1659391028.0,77816.0,79028.0,1212.0,20983,JBU1464,A320,J,L,2156,A,JBU,AC,,,,LAX,LAX,25L,77962.0,77984.0,LAX,F/,16880_JBU1464
5469,16885,LAX+ASDEX_20220801_220152_16885,08/01/2022,21:51:54,1659312000.0,1659390714.0,1659391312.0,78714.0,79312.0,598.0,20988,SKW3397,E75L,J,L,3140,A,SKW,AC,,,,LAX,LAX,24R,78884.0,78891.0,LAX,G/,16885_SKW3397
5470,16887,LAX+ASDEX_20220801_220107_16887,08/01/2022,21:53:37,1659312000.0,1659390817.0,1659391267.0,78817.0,79267.0,450.0,20990,UAL632,B739,J,L,1106,A,UAL,AC,,,,LAX,LAX,25L,78951.0,78957.0,LAX,F/,16887_UAL632
5471,16894,LAX+ASDEX_20220801_220626_16894,08/01/2022,21:55:26,1659312000.0,1659390926.0,1659391586.0,78926.0,79586.0,660.0,20997,DAL1348,B763,J,H,1542,A,DAL,AC,,,,LAX,LAX,24R,79085.0,79107.0,LAX,C/,16894_DAL1348
5472,16895,LAX+ASDEX_20220801_220506_16895,08/01/2022,21:55:27,1659312000.0,1659390927.0,1659391506.0,78927.0,79506.0,579.0,20998,AMX642,B38M,J,L,1350,A,AMX,AC,,,,LAX,LAX,25L,79044.0,79053.0,ADSB,F/,16895_AMX642
5473,16899,LAX+ASDEX_20220801_220811_16899,08/01/2022,21:53:34,1659312000.0,1659390814.0,1659391691.0,78814.0,79691.0,877.0,21002,SKW5470,E75L,J,L,3106,A,SKW,AC,,,,LAX,LAX,24R,78994.0,78999.0,LAX,G/,16899_SKW5470
5474,16902,LAX+ASDEX_20220801_220746_16902,08/01/2022,21:57:21,1659312000.0,1659391041.0,1659391666.0,79041.0,79666.0,625.0,21005,SKW3665,E75L,J,L,7771,A,SKW,AC,,,,LAX,LAX,25L,79192.0,79204.0,LAX,G/,16902_SKW3665
5475,16903,LAX+ASDEX_20220801_221123_16903,08/01/2022,22:02:06,1659312000.0,1659391326.0,1659391883.0,79326.0,79883.0,557.0,21006,AAL2431,B738,J,L,7060,A,AAL,AC,,,,LAX,LAX,25L,79449.0,79465.0,LAX,F/,16903_AAL2431
5476,16909,LAX+ASDEX_20220801_221302_16909,08/01/2022,21:57:42,1659312000.0,1659391062.0,1659391982.0,79062.0,79982.0,920.0,21012,BAW281,B77W,J,H,6010,A,BAW,AC,,,,LAX,LAX,24R,79214.0,79236.0,LAX,B/,16909_BAW281
5477,16910,LAX+ASDEX_20220801_221518_16910,08/01/2022,21:59:28,1659312000.0,1659391168.0,1659392118.0,79168.0,80118.0,950.0,21013,NKS2446,A320,J,L,2141,A,NKS,AC,,,,LAX,LAX,25L,79308.0,79331.0,SMR,F/,16910_NKS2446
5478,16911,LAX+ASDEX_20220801_221207_16911,08/01/2022,22:00:09,1659312000.0,1659391209.0,1659391927.0,79209.0,79927.0,718.0,21014,NKS874,A20N,J,L,4716,A,NKS,AC,,,,LAX,LAX,24R,79374.0,79394.0,SMRMODE_SADSB,F/,16911_NKS874
5479,16915,LAX+ASDEX_20220801_221723_16915,08/01/2022,22:06:28,1659312000.0,1659391588.0,1659392243.0,79588.0,80243.0,655.0,21018,SWA2960,B738,J,L,1515,A,SWA,AC,,,,LAX,LAX,25L,79721.0,79744.0,LAX,F/,16915_SWA2960
5480,16917,LAX+ASDEX_20220801_221906_16917,08/01/2022,22:07:34,1659312000.0,1659391654.0,1659392346.0,79654.0,80346.0,692.0,21020,UAL1484,B738,J,L,4721,A,UAL,AC,,,,LAX,LAX,24R,79807.0,79831.0,SMR,F/,16917_UAL1484
5481,16921,LAX+ASDEX_20220801_221459_16921,08/01/2022,22:09:44,1659312000.0,1659391784.0,1659392099.0,79784.0,80099.0,315.0,21024,LXJ545,CL30,J,S,7332,A,LXJ,AT,,,,LAX,LAX,25L,79928.0,79949.0,MODE_SADSB,H/,16921_LXJ545
5482,16923,LAX+ASDEX_20220801_221936_16923,08/01/2022,22:11:00,1659312000.0,1659391860.0,1659392376.0,79860.0,80376.0,516.0,21026,AAL1294,A321,J,L,716,A,AAL,AC,,,,LAX,LAX,25L,79997.0,80021.0,LAX,F/,16923_AAL1294
5483,16924,LAX+ASDEX_20220801_222042_16924,08/01/2022,22:13:12,1659312000.0,1659391992.0,1659392442.0,79992.0,80442.0,450.0,21028,CCA601,B789,J,H,3435,A,CCA,AC,,,,LAX,LAX,24R,80148.0,80172.0,LAX,B/,16924_CCA601
5484,16925,LAX+ASDEX_20220801_222023_16925,08/01/2022,22:13:26,1659312000.0,1659392006.0,1659392423.0,80006.0,80423.0,417.0,21030,SKW6263,E75L,J,L,2337,A,SKW,AC,,,,LAX,LAX,25L,80153.0,80160.0,MODE_SADSB,G/,16925_SKW6263
5485,16927,LAX+ASDEX_20220801_221859_16927,08/01/2022,22:14:51,1659312000.0,1659392091.0,1659392339.0,80091.0,80339.0,248.0,21032,EJA303,E55P,J,S,4715,A,EJA,AT,,,,LAX,LAX,25L,80251.0,80262.0,MODE_SADSB,H/,16927_EJA303
5486,16945,LAX+ASDEX_20220801_222225_16945,08/01/2022,22:11:33,1659312000.0,1659391893.0,1659392545.0,79893.0,80545.0,652.0,21052,NKS339,A320,J,L,1434,A,NKS,AC,,,,LAX,LAX,24R,80054.0,80076.0,LAX,F/,16945_NKS339
5487,16948,LAX+ASDEX_20220801_222625_16948,08/01/2022,22:16:19,1659312000.0,1659392179.0,1659392785.0,80179.0,80785.0,606.0,21055,SWA2419,B737,J,L,517,A,SWA,AC,,,,LAX,LAX,25L,80324.0,80340.0,LAX,F/,16948_SWA2419
5488,16950,LAX+ASDEX_20220801_222427_16950,08/01/2022,22:17:02,1659312000.0,1659392222.0,1659392667.0,80222.0,80667.0,445.0,21057,WJA1698,B738,J,L,7007,A,WJA,AC,,,,LAX,LAX,24R,80373.0,80391.0,ADSB,F/,16950_WJA1698
5489,16952,LAX+ASDEX_20220801_222438_16952,08/01/2022,22:18:27,1659312000.0,1659392307.0,1659392678.0,80307.0,80678.0,371.0,21059,SKW3306,E75L,J,L,2745,A,SKW,AC,,,,LAX,LAX,25L,80452.0,80460.0,LAX,G/,16952_SKW3306
5490,16956,LAX+ASDEX_20220801_222731_16956,08/01/2022,22:03:22,1659312000.0,1659391402.0,1659392851.0,79402.0,80851.0,1449.0,21065,KAL011,B77W,J,H,6211,A,KAL,AC,,,,LAX,LAX,24R,79559.0,79582.0,LAX,B/,16956_KAL011
5491,16958,LAX+ASDEX_20220801_223110_16958,08/01/2022,22:19:11,1659312000.0,1659392351.0,1659393070.0,80351.0,81070.0,719.0,21067,SKW4719,CRJ7,J,L,6056,A,SKW,AC,,,,LAX,LAX,24R,80524.0,80546.0,LAX,G/,16958_SKW4719
5492,16960,LAX+ASDEX_20220801_223139_16960,08/01/2022,22:20:54,1659312000.0,1659392454.0,1659393099.0,80454.0,81099.0,645.0,21069,SKW3433,E75L,J,L,3363,A,SKW,AC,,,,LAX,LAX,24R,80611.0,80617.0,LAX,G/,16960_SKW3433
5493,16961,LAX+ASDEX_20220801_222827_16961,08/01/2022,22:20:59,1659312000.0,1659392459.0,1659392907.0,80459.0,80907.0,448.0,21070,NKS628,A20N,J,L,2217,A,NKS,AC,,,,LAX,LAX,25L,80608.0,80616.0,LAX,F/,16961_NKS628
5494,16968,LAX+ASDEX_20220801_223426_16968,08/01/2022,22:23:00,1659312000.0,1659392580.0,1659393266.0,80580.0,81266.0,686.0,21077,DAL1337,A320,J,L,7407,A,DAL,AC,,,,LAX,LAX,25L,80715.0,80736.0,SMRADSB,F/,16968_DAL1337
5495,16979,LAX+ASDEX_20220801_223809_16979,08/01/2022,22:25:15,1659312000.0,1659392715.0,1659393489.0,80715.0,81489.0,774.0,21089,DAL2284,B739,J,L,1026,A,DAL,AC,,,,LAX,LAX,25L,80847.0,80866.0,LAX,F/,16979_DAL2284
5496,16994,LAX+ASDEX_20220801_224425_16994,08/01/2022,22:15:24,1659312000.0,1659392124.0,1659393865.0,80124.0,81865.0,1741.0,21104,DLH452,A346,J,H,3335,A,DLH,AC,,,,LAX,LAX,24R,80278.0,80294.0,LAX,B/,16994_DLH452
5497,16995,LAX+ASDEX_20220801_224507_16995,08/01/2022,22:26:19,1659312000.0,1659392779.0,1659393907.0,80779.0,81907.0,1128.0,21105,AAL137,B77W,J,H,1326,A,AAL,AC,,,,LAX,LAX,24R,80937.0,80960.0,SMR,B/,16995_AAL137
5498,16996,LAX+ASDEX_20220801_224233_16996,08/01/2022,22:29:02,1659312000.0,1659392942.0,1659393753.0,80942.0,81753.0,811.0,21106,AAL1880,A21N,J,L,7333,A,AAL,AC,,,,LAX,LAX,25L,81081.0,81103.0,LAX,F/,16996_AAL1880
5499,17001,LAX+ASDEX_20220801_224954_17001,08/01/2022,22:39:16,1659312000.0,1659393556.0,1659394194.0,81556.0,82194.0,638.0,21111,SKW3070,CRJ7,J,L,6754,A,SKW,AC,,,,LAX,LAX,25L,81721.0,81742.0,MODE_SADSB,G/,17001_SKW3070
5500,17003,LAX+ASDEX_20220801_225151_17003,08/01/2022,22:43:10,1659312000.0,1659393790.0,1659394311.0,81790.0,82311.0,521.0,21113,UAL1877,B772,J,H,2550,A,UAL,AC,,,,LAX,LAX,25L,81939.0,81959.0,LAX,B/,17003_UAL1877
5501,17010,LAX+ASDEX_20220801_225226_17010,08/01/2022,22:33:27,1659312000.0,1659393207.0,1659394346.0,81207.0,82346.0,1139.0,21120,JBU2531,A320,J,L,6013,A,JBU,AC,,,,LAX,LAX,25L,81345.0,81364.0,LAX,F/,17010_JBU2531
5502,17013,LAX+ASDEX_20220801_225637_17013,08/01/2022,22:38:42,1659312000.0,1659393522.0,1659394597.0,81522.0,82597.0,1075.0,21123,AAL1480,A21N,J,L,2676,A,AAL,AC,,,,LAX,LAX,24R,81677.0,81703.0,SMRMODE_SADSB,F/,17013_AAL1480
5503,17016,LAX+ASDEX_20220801_225428_17016,08/01/2022,22:41:28,1659312000.0,1659393688.0,1659394468.0,81688.0,82468.0,780.0,21126,ACA785,B38M,J,L,547,A,ACA,AC,,,,LAX,LAX,24R,81843.0,81864.0,SMR,F/,17016_ACA785
5504,17017,LAX+ASDEX_20220801_225502_17017,08/01/2022,22:45:49,1659312000.0,1659393949.0,1659394502.0,81949.0,82502.0,553.0,21127,VOI924,A320,J,L,3226,A,VOI,AC,,,,LAX,LAX,25L,82102.0,82125.0,MODE_S,F/,17017_VOI924
5505,17019,LAX+ASDEX_20220801_225454_17019,08/01/2022,22:50:33,1659312000.0,1659394233.0,1659394494.0,82233.0,82494.0,261.0,21129,N561JL,C560,J,S,4767,A,GA.N,GA,,,,LAX,LAX,25L,82368.0,82394.0,MODE_SADSB,H/,17019_N561JL
5506,17029,LAX+ASDEX_20220801_225735_17029,08/01/2022,22:48:10,1659312000.0,1659394090.0,1659394655.0,82090.0,82655.0,565.0,21139,CAL5138,B77L,J,H,1121,A,CAL,AC,,,,LAX,LAX,25L,82229.0,82252.0,MODE_S,B/,17029_CAL5138
5507,17030,LAX+ASDEX_20220801_230039_17030,08/01/2022,22:48:32,1659312000.0,1659394112.0,1659394839.0,82112.0,82839.0,727.0,21140,UAL682,A320,J,L,3747,A,UAL,AC,,,,LAX,LAX,24R,82270.0,82296.0,LAX,F/,17030_UAL682
5508,17035,LAX+ASDEX_20220801_230321_17035,08/01/2022,22:52:21,1659312000.0,1659394341.0,1659395001.0,82341.0,83001.0,660.0,21145,ACA554,BCS3,J,L,7040,A,ACA,AC,,,,LAX,LAX,24R,82499.0,82521.0,LAX,F/,17035_ACA554
5509,17038,LAX+ASDEX_20220801_230424_17038,08/01/2022,22:54:13,1659312000.0,1659394453.0,1659395064.0,82453.0,83064.0,611.0,21148,SKW3735,E75L,J,L,3750,A,SKW,AC,,,,LAX,LAX,24R,82622.0,82629.0,LAX,G/,17038_SKW3735
5510,17041,LAX+ASDEX_20220801_230545_17041,08/01/2022,22:54:54,1659312000.0,1659394494.0,1659395145.0,82494.0,83145.0,651.0,21151,ABX880,B763,J,H,6630,A,ABX,AC,,,,LAX,LAX,25L,82649.0,82669.0,LAX,C/,17041_ABX880
5511,17045,LAX+ASDEX_20220801_230511_17045,08/01/2022,22:59:27,1659312000.0,1659394767.0,1659395111.0,82767.0,83111.0,344.0,21155,AAL352,A321,J,L,3125,A,AAL,AC,,,,LAX,LAX,25L,82909.0,82937.0,LAX,F/,17045_AAL352
5512,17055,LAX+ASDEX_20220801_230814_17055,08/01/2022,22:56:44,1659312000.0,1659394604.0,1659395294.0,82604.0,83294.0,690.0,21167,CAL5168,B744,J,H,7356,A,CAL,AC,,,,LAX,LAX,25L,82731.0,82758.0,MODE_S,B/,17055_CAL5168
5513,17057,LAX+ASDEX_20220801_230938_17057,08/01/2022,22:58:14,1659312000.0,1659394694.0,1659395378.0,82694.0,83378.0,684.0,21169,SCX425,B738,J,L,2403,A,SCX,AC,,,,LAX,LAX,24R,82836.0,82858.0,LAX,F/,17057_SCX425
5514,17058,LAX+ASDEX_20220801_231130_17058,08/01/2022,22:59:29,1659312000.0,1659394769.0,1659395490.0,82769.0,83490.0,721.0,21170,N72NG,B350,T,S,4664,A,GA.N,GA,,,,LAX,LAX,24R,82942.0,82964.0,LAX,H/,17058_N72NG
5515,17063,LAX+ASDEX_20220801_231113_17063,08/01/2022,23:05:10,1659312000.0,1659395110.0,1659395473.0,83110.0,83473.0,363.0,21175,ANA9642,B789,J,H,1130,A,ANA,AC,,,,LAX,LAX,24R,83262.0,83285.0,LAX,B/,17063_ANA9642
5516,17067,LAX+ASDEX_20220801_231257_17067,08/01/2022,23:01:04,1659312000.0,1659394864.0,1659395577.0,82864.0,83577.0,713.0,21179,SWA1220,B738,J,L,7206,A,SWA,AC,,,,LAX,LAX,25L,82997.0,83020.0,SMR,F/,17067_SWA1220
5517,17068,LAX+ASDEX_20220801_231627_17068,08/01/2022,23:01:38,1659312000.0,1659394898.0,1659395787.0,82898.0,83787.0,889.0,21180,DAL1013,A321,J,L,3163,A,DAL,AC,,,,LAX,LAX,24R,83054.0,83076.0,LAX,F/,17068_DAL1013
5518,17069,LAX+ASDEX_20220801_231459_17069,08/01/2022,23:03:40,1659312000.0,1659395020.0,1659395699.0,83020.0,83699.0,679.0,21181,AAL1464,A321,J,L,1773,A,AAL,AC,,,,LAX,LAX,25L,83154.0,83176.0,LAX,F/,17069_AAL1464
5519,17071,LAX+ASDEX_20220801_231316_17071,08/01/2022,23:05:44,1659312000.0,1659395144.0,1659395596.0,83144.0,83596.0,452.0,21183,UAL2676,B739,J,L,5660,A,UAL,AC,,,,LAX,LAX,25L,83285.0,83304.0,LAX,F/,17071_UAL2676
5520,17074,LAX+ASDEX_20220801_231645_17074,08/01/2022,23:07:44,1659312000.0,1659395264.0,1659395805.0,83264.0,83805.0,541.0,21186,DAL920,B739,J,L,6776,A,DAL,AC,,,,LAX,LAX,24R,83421.0,83447.0,LAX,F/,17074_DAL920
5521,17080,LAX+ASDEX_20220801_231808_17080,08/01/2022,23:03:09,1659312000.0,1659394989.0,1659395888.0,82989.0,83888.0,899.0,21193,AAR204,A359,J,H,1127,A,AAR,AC,,,,LAX,LAX,24R,83153.0,83174.0,LAX,B/,17080_AAR204
5522,17084,LAX+ASDEX_20220801_232009_17084,08/01/2022,23:09:24,1659312000.0,1659395364.0,1659396009.0,83364.0,84009.0,645.0,21197,SWA1411,B737,J,L,3343,A,SWA,AC,,,,LAX,LAX,24R,83528.0,83545.0,LAX,F/,17084_SWA1411
5523,17086,LAX+ASDEX_20220801_232024_17086,08/01/2022,23:11:52,1659312000.0,1659395512.0,1659396024.0,83512.0,84024.0,512.0,21199,DAL1824,B739,J,L,2103,A,DAL,AC,,,,LAX,LAX,25L,83650.0,83680.0,LAX,F/,17086_DAL1824
5524,17089,LAX+ASDEX_20220801_232648_17089,08/01/2022,23:07:13,1659312000.0,1659395233.0,1659396408.0,83233.0,84408.0,1175.0,21202,SKW4450,E75L,J,L,4620,A,SKW,AC,,,,LAX,LAX,25L,83390.0,83399.0,LAX,G/,17089_SKW4450
5525,17091,LAX+ASDEX_20220801_232610_17091,08/01/2022,23:11:01,1659312000.0,1659395461.0,1659396370.0,83461.0,84370.0,909.0,21204,DAL1203,BCS1,J,L,3726,A,DAL,AC,,,,LAX,LAX,24R,83632.0,83656.0,LAX,F/,17091_DAL1203
5526,17094,LAX+ASDEX_20220801_232638_17094,08/01/2022,23:18:15,1659312000.0,1659395895.0,1659396398.0,83895.0,84398.0,503.0,21207,DAL368,B752,J,F,2707,A,DAL,AC,,,,LAX,LAX,24R,84061.0,84079.0,LAX,E/,17094_DAL368
5527,17095,LAX+ASDEX_20220801_232315_17095,08/01/2022,23:18:26,1659312000.0,1659395906.0,1659396195.0,83906.0,84195.0,289.0,21208,N555GA,GLF6,J,L,4627,A,GA.N,GA,,,,LAX,LAX,25L,84053.0,84058.0,MODE_SADSB,F/,17095_N555GA
5528,17100,LAX+ASDEX_20220801_233031_17100,08/01/2022,23:16:01,1659312000.0,1659395761.0,1659396631.0,83761.0,84631.0,870.0,21213,AMX782,B738,J,L,1065,A,AMX,AC,,,,LAX,LAX,25L,83895.0,83921.0,ADSB,F/,17100_AMX782
5529,17101,LAX+ASDEX_20220801_232943_17101,08/01/2022,23:16:08,1659312000.0,1659395768.0,1659396583.0,83768.0,84583.0,815.0,21214,AFR072,B77W,J,H,560,A,AFR,AC,,,,LAX,LAX,24R,83911.0,83936.0,LAX,B/,17101_AFR072
5530,17106,LAX+ASDEX_20220801_233143_17106,08/01/2022,23:23:48,1659312000.0,1659396228.0,1659396703.0,84228.0,84703.0,475.0,21219,SWA895,B738,J,L,4631,A,SWA,AC,,,,LAX,LAX,24R,84374.0,84393.0,LAX,F/,17106_SWA895
5531,17115,LAX+ASDEX_20220801_233245_17115,08/01/2022,23:12:22,1659312000.0,1659395542.0,1659396765.0,83542.0,84765.0,1223.0,21228,CPA2084,B748,J,H,6763,A,CPA,AC,,,,LAX,LAX,25L,84122.0,84155.0,MODE_S,B/,17115_CPA2084
5532,17116,LAX+ASDEX_20220801_233237_17116,08/01/2022,23:20:26,1659312000.0,1659396026.0,1659396757.0,84026.0,84757.0,731.0,21229,SKW6271,E75L,J,L,562,A,SKW,AC,,,,LAX,LAX,24R,84202.0,84211.0,LAX,G/,17116_SKW6271
5533,17118,LAX+ASDEX_20220801_233445_17118,08/01/2022,23:22:27,1659312000.0,1659396147.0,1659396885.0,84147.0,84885.0,738.0,21231,DAL1678,A321,J,L,3123,A,DAL,AC,,,,LAX,LAX,25L,84291.0,84318.0,LAX,F/,17118_DAL1678
5534,17121,LAX+ASDEX_20220801_233442_17121,08/01/2022,23:24:22,1659312000.0,1659396262.0,1659396882.0,84262.0,84882.0,620.0,21234,DAL708,BCS3,J,L,2571,A,DAL,AC,,,,LAX,LAX,25L,84407.0,84432.0,SMRADSB,F/,17121_DAL708
5535,17124,LAX+ASDEX_20220801_233622_17124,08/01/2022,23:26:20,1659312000.0,1659396380.0,1659396982.0,84380.0,84982.0,602.0,21237,SKW6303,E75L,J,L,2515,A,SKW,AC,,,,LAX,LAX,25L,84536.0,84543.0,ADSB,G/,17124_SKW6303
5536,17126,LAX+ASDEX_20220801_233216_17126,08/01/2022,23:27:34,1659312000.0,1659396454.0,1659396736.0,84454.0,84736.0,282.0,21239,AAL2886,A321,J,L,3403,A,AAL,AC,,,,LAX,LAX,25R,84582.0,84610.0,LAX,F/,17126_AAL2886
5537,17135,LAX+ASDEX_20220801_233945_17135,08/01/2022,23:26:13,1659312000.0,1659396373.0,1659397185.0,84373.0,85185.0,812.0,21248,VIR141,B789,J,H,2424,A,VIR,AC,,,,LAX,LAX,24R,84532.0,84555.0,LAX,B/,17135_VIR141
5538,17136,LAX+ASDEX_20220801_233712_17136,08/01/2022,23:29:07,1659312000.0,1659396547.0,1659397032.0,84547.0,85032.0,485.0,21249,DAL2385,BCS1,J,L,4701,A,DAL,AC,,,,LAX,LAX,24R,84712.0,84735.0,LAX,F/,17136_DAL2385
5539,17139,LAX+ASDEX_20220801_233722_17139,08/01/2022,23:30:36,1659312000.0,1659396636.0,1659397042.0,84636.0,85042.0,406.0,21252,JBU2223,A321,J,L,1516,A,JBU,AC,,,,LAX,LAX,25L,84773.0,84779.0,SMR,F/,17139_JBU2223
5540,17140,LAX+ASDEX_20220801_233830_17140,08/01/2022,23:30:49,1659312000.0,1659396649.0,1659397110.0,84649.0,85110.0,461.0,21253,SWA848,B737,J,L,1762,A,SWA,AC,,,,LAX,LAX,24R,84817.0,84837.0,LAX,F/,17140_SWA848
5541,17142,LAX+ASDEX_20220801_234119_17142,08/01/2022,23:32:31,1659312000.0,1659396751.0,1659397279.0,84751.0,85279.0,528.0,21255,AAL2547,A319,J,L,1303,A,AAL,AC,,,,LAX,LAX,25L,84905.0,84923.0,LAX,F/,17142_AAL2547
5542,17150,LAX+ASDEX_20220801_234340_17150,08/01/2022,23:33:20,1659312000.0,1659396800.0,1659397420.0,84800.0,85420.0,620.0,21264,ASA371,B739,J,L,3544,A,ASA,AC,,,,LAX,LAX,24R,84952.0,84978.0,LAX,F/,17150_ASA371
5543,17151,LAX+ASDEX_20220801_234320_17151,08/01/2022,23:35:11,1659312000.0,1659396911.0,1659397400.0,84911.0,85400.0,489.0,21265,AAY1450,A320,J,L,5653,A,AAY,AC,,,,LAX,LAX,24R,85078.0,85104.0,MODE_S,F/,17151_AAY1450
5544,17153,LAX+ASDEX_20220801_234548_17153,08/01/2022,23:36:42,1659312000.0,1659397002.0,1659397548.0,85002.0,85548.0,546.0,21267,HAL10,A332,J,H,2702,A,HAL,AC,,,,LAX,LAX,24R,85169.0,85176.0,LAX,B/,17153_HAL10
5545,17154,LAX+ASDEX_20220801_234518_17154,08/01/2022,23:38:10,1659312000.0,1659397090.0,1659397518.0,85090.0,85518.0,428.0,21268,AAL2388,A320,J,L,4752,A,AAL,AC,,,,LAX,LAX,25L,85232.0,85258.0,SMRMODE_SADSB,F/,17154_AAL2388
5546,17165,LAX+ASDEX_20220801_234755_17165,08/01/2022,23:39:32,1659312000.0,1659397172.0,1659397675.0,85172.0,85675.0,503.0,21279,AAL342,A321,J,L,2112,A,AAL,AC,,,,LAX,LAX,25L,85316.0,85340.0,LAX,F/,17165_AAL342
5547,17168,LAX+ASDEX_20220801_235039_17168,08/01/2022,23:40:16,1659312000.0,1659397216.0,1659397839.0,85216.0,85839.0,623.0,21282,SKW3412,E75L,J,L,6345,A,SKW,AC,,,,LAX,LAX,24R,85393.0,85398.0,LAX,G/,17168_SKW3412
5548,17169,LAX+ASDEX_20220801_234814_17169,08/01/2022,23:40:56,1659312000.0,1659397256.0,1659397694.0,85256.0,85694.0,438.0,21283,UAL1286,B738,J,L,2110,A,UAL,AC,,,,LAX,LAX,25L,85388.0,85408.0,LAX,F/,17169_UAL1286
